Abortiporus biennis
Lactifluus paleus
Lactifluus pallidilamellatus
Lactifluus pallidipes
Lactifluus pallidotestaceus
Lactifluus panuoides
Lactifluus parvigerardii
Lactifluus paulensis
Lactifluus pectinatus
Lactifluus pegleri
Lactifluus pelliculatus
Lactifluus pergamenus
Lactifluus persicinus
Lactifluus petersenii
Lactifluus phlebonemus
Lactifluus phlebophyllus
Lactifluus pilosus
Lactifluus pinguis
Lactifluus piperatus
Lactifluus piperogalactus
Lactifluus pisciodorus
Lactifluus porphyreus
Lactifluus pruinatus
Lactifluus psammophilus
Lactifluus pseudoflocktoniae
Lactifluus pseudogymnocarpus
Lactifluus pseudohygrophoroides
Lactifluus pseudoluteopus
Lactifluus pseudotorminosus
Lactifluus pseudovolemus
Lactifluus puberulus
Lactifluus pulchrellus
Lactifluus pumilus
Lactifluus putidus
Lactifluus quercicola
Lactifluus rajendrae
Lactifluus ramipilosus
Lactifluus raspei
Lactifluus reticulatovenosus
Lactifluus robustus
Lactifluus roseolus
Lactifluus roseophyllus
Lactifluus rubiginosus
Lactifluus rubrobrunnescens
Lactifluus rubroviolascens
Lactifluus rufomarginatus
Lactifluus rugatus
Lactifluus rugiformis
Lactifluus rugulostipitatus
Lactifluus rupestris
Lactifluus russula
Lactifluus russulisporus
Lactifluus ruvubuensis
Lactifluus sainii
Lactifluus sepiaceus
Lactifluus sesemotani
Lactifluus sinensis
Lactifluus spathuliformis
Lactifluus stellatus
Lactifluus subclarkeae
Lactifluus subgerardii
Lactifluus subiculatus
Lactifluus subkigomaensis
Lactifluus subpiperatus
Lactifluus subpruinosus
Lactifluus subquercicola
Lactifluus subreticulatus
Lactifluus subvellereus
Lactifluus subviridilacteus
Lactifluus subvolemus
Lactifluus sudanicus
Lactifluus tanzanicus
Lactifluus tenuicystidiatus
Lactifluus tropicalis
Lactifluus tropicosinicus
Lactifluus uapacae
Lactifluus umbilicatus
Lactifluus umbonatus
Lactifluus undulatus
Lactifluus urens
Lactifluus uyedae
Lactifluus vellereus
Lactifluus velutissimus
Lactifluus venezuelanus
Lactifluus venosellus
Lactifluus venosus
Lactifluus veraecrucis
Lactifluus versiformis
Lactifluus viridilacteus
Lactifluus vitellinus
Lactifluus volemoides
Lactifluus volemus
Lactifluus wangii
Lactifluus wirrabara
Lactifluus xerampelinus
Lactifluus zenkeri
Laeticutis cristata
Laetiporus sulphureus
Lambertella tetrica
Lamprospora ammophila
Lamprospora asperella
Lamprospora aurantiaca
Lamprospora crechqueraultii
Lamprospora miniata
Lamprospora modesta
Lamprospora wrightii
Lanmaoa angustispora
Lanmaoa asiatica
Lanmaoa borealis
Lanmaoa carminipes
Lanmaoa flavorubra
Lanmaoa fragrans
Lanmaoa macrocarpa
Lanmaoa pallidorosea
Lanmaoa pseudosensibilis
Lanmaoa roseocrispans
Lanmaoa rubriceps
Lanmaoa sublurida
Lasiobolidium boudieri
Lasiobolus diversisporus
Laxitextum bicolor
Lazuardia lobata
Leccinellum aberrans
Leccinellum albellum
Leccinellum alborufescens
Leccinellum castaneum
Leccinellum citrinum
Leccinellum corsicum
Leccinellum cremeum
Leccinellum crocipodium
Leccinellum fujianense
Leccinellum griseopileatum
Leccinellum griseum
Leccinellum lepidum
Leccinellum luteoporum
Leccinellum luteoscabrum
Leccinellum luteum
Leccinellum onychinum
Leccinellum pseudoscabrum
Leccinellum quercophilum
Leccinellum rhodoporosum
Leccinellum rugosiceps
Leccinellum sinoaurantiacum
Leccinellum tlemcenense
Leccinellum viscosum
Leccinum aberrans
Leccinum aeneum
Leccinum alaskanum
Leccinum alboroseolum
Leccinum albostipitatum
Leccinum album
Leccinum ambiguum
Leccinum angustisporum
Leccinum arbuticola
Leccinum arctoi
Leccinum arctostaphyli
Leccinum arenicola
Leccinum areolatum
Leccinum armeniacum
Leccinum aurantiacum
Leccinum aurantiellum
Leccinum barrowsii
Leccinum boreale
Leccinum borneense
Leccinum broughii
Leccinum brunneo-olivaceum
Leccinum brunneum
Leccinum californicum
Leccinum callitrichum
Leccinum cerinum
Leccinum chalybaeum
Leccinum chioneum
Leccinum cinnamomeum
Leccinum clavatum
Leccinum coloripes
Leccinum colubrinum
Leccinum constans
Leccinum crocistipidosum
Leccinum cyaneobasileucum
Leccinum disarticulatum
Leccinum discolor
Leccinum duriusculum
Leccinum engelianum
Leccinum excedens
Leccinum fallax
Leccinum fibrillosum
Leccinum flavostipitatum
Leccinum floccopus
Leccinum foetidum
Leccinum fuscescens
Leccinum fuscoalbum
Leccinum glutinopallens
Leccinum griseonigrum
Leccinum hispanicum
Leccinum holopus
Leccinum huronense
Leccinum idahoense
Leccinum imitatum
Leccinum incarnatum
Leccinum indoaurantiacum
Leccinum insigne
Leccinum insolens
Leccinum intusrubens
Leccinum katmaiense
Leccinum laetum
Leccinum largentii
Leccinum leucophaeum
Leccinum leucopodium
Leccinum longicurvipes
Leccinum manzanitae
Leccinum melaneum
Leccinum molle
Leccinum montanum
Leccinum monticola
Leccinum murinaceostipitatum
Leccinum murinaceum
Leccinum neotropicale
Leccinum nigellum
Leccinum obscurum
Leccinum ochraceum
Leccinum olivaceoglutinosum
Leccinum olivaceopallidum
Leccinum pachyderme
Leccinum pallidistipes
Leccinum pallidocastaneum
Leccinum parascabrum
Leccinum parvisquamulosum
Leccinum parvulum
Leccinum pellstonianum
Leccinum peronatum
Leccinum phaeocarpum
Leccinum piceinum
Leccinum ponderosum
Leccinum porphyreum
Leccinum potteri
Leccinum proliferum
Leccinum proximum
Leccinum pseudoborneense
Leccinum pseudoinsigne
Leccinum pulchrum
Leccinum rimulosum
Leccinum roseoscabrum
Leccinum rubroscabrum
Leccinum scabrum
Leccinum schistophilum
Leccinum singeri
Leccinum snellii
Leccinum solheimii
Leccinum squarrosipes
Leccinum subalpinum
Leccinum subatratum
Leccinum subfulvum
Leccinum subgranulosum
Leccinum subleucophaeum
Leccinum sublutescens
Leccinum subpulchripes
Leccinum subradicatum
Leccinum subrobustum
Leccinum subrotundifoliae
Leccinum subspadiceum
Leccinum subtestaceum
Leccinum succineobrunneum
Leccinum tablense
Leccinum talamancae
Leccinum tenax
Leccinum truebloodii
Leccinum uliginosum
Leccinum umbonatum
Leccinum umbrinoides
Leccinum ustale
Leccinum variabile
Leccinum variicolor
Leccinum variobrunneum
Leccinum versipelle
Leccinum vinaceopallidum
Leccinum violaceotinctum
Leccinum vulpinum
Legaliana badia
Lentaria epichnoa
Lentinellus semivestitus
Lentinula edodes
Lentinus arcularius
Lentinus brumalis
Lentinus substrictus
Lentinus tigrinus
Lenzites betulinus
Lenzites imbricatus
Leotia affinis
Leotia atra
Leotia atrocyanea
Leotia atrovirens
Leotia batailleana
Leotia castanea
Leotia chlorocephala
Leotia cyanescens
Leotia gracilis
Leotia gyromitriformis
Leotia helvelloides
Leotia himalayensis
Leotia infundibuliformis
Leotia japonica
Leotia kunmingensis
Leotia lubrica
Leotia nana
Leotia nigra
Leotia odorata
Leotia persoonii
Leotia punctipes
Leotia rutilans
Leotia tricolor
Lepiota crassior
Lepiota cristata
Lepiota geocarpa
Lepiota intermedia
Lepista amara
Lepista argentina
Lepista caffrorum
Lepista glaucocana
Lepista irina
Lepista lactescens
Lepista nuda
Lepista ovispora
Lepista personata
Lepista rickenii
Lepista sordida
Lepista subaequalis
Lepista subirina
Lepista subisabellina
Lepista sublilacina
Lepista westii
Leptodontidium trabinellum
Leptogium moluccanum
Leptoporus mollis
Leucangium carthusianum
Leucangium microspermum
Leucangium ophthalmosporum
Leucoagaricus meleagris
Leucocalocybe mongolica
Leucocortinarius bulbiger
Leucocybe connata
Leucocybe houghtonii
Leucogaster anomalus
Leucogaster araneosus
Leucogaster badius
Leucogaster braunii
Leucogaster bucholtzii
Leucogaster candidus
Leucogaster carolinianus
Leucogaster citrinus
Leucogaster foveolatus
Leucogaster fragrans
Leucogaster fulvimaculosus
Leucogaster globosus
Leucogaster liosporus
Leucogaster longisterigmatus
Leucogaster luteomaculatus
Leucogaster magnatus
Leucogaster meridionalis
Leucogaster minutus
Leucogaster nudus
Leucogaster odoratus
Leucogaster rubescens
Leucogaster rudensteineri
Leucogaster solidus
Leucogaster tozzianus
Leucoloma adustum
Leucoloma echinospermum
Leucopaxillus brasiliensis
Leucopaxillus compactus
Leucopaxillus laterarius
Leucopaxillus lentus
Leucopaxillus pseudoacerbus
Leucopaxillus tricolor
Leucophleps aculeatispora
Leucophleps levispora
Leucophleps spinispora
Leucopholiota decorosa
Leucoscypha albodiscina
Leucoscypha rhodoleuca
Leucoscypha ricciae
Lichenomphalia hudsoniana
Limacella alachuana
Limacella anomologa
Limacella arida
Limacella delicata
Limacella persoonii
Limacella subpessundata
Limacellopsis guttata
Lindtneria leucobryophila
Lloydella beyrichii
Lloydella striispora
Longistriata flava
Lopharia cinerascens
Lulesia mundula
Lulesia popinalis
Luteoamylascus aculeatus
Lycoperdon microporus
Lycoperdon pileolatum
Lyomyces crustosus
Lyomyces macrescens
Lyomyces sambuci
Lyophyllum acutipes
Lyophyllum admissum
Lyophyllum aemiliae
Lyophyllum agnijum
Lyophyllum amariusculum
Lyophyllum amygdalosporum
Lyophyllum biconicosporum
Lyophyllum bonii
Lyophyllum bresadolanum
Lyophyllum brunneo-ochrascens
Lyophyllum brunneum
Lyophyllum caerulescens
Lyophyllum calabrum
Lyophyllum candidum
Lyophyllum canescentipes
Lyophyllum capniocephalum
Lyophyllum chamaeleon
Lyophyllum chondrocephalum
Lyophyllum cistophilum
Lyophyllum conocephalum
Lyophyllum conoideospermum
Lyophyllum corrugatum
Lyophyllum crassifolium
Lyophyllum crassipodium
Lyophyllum daonense
Lyophyllum decastes
Lyophyllum deliberatum
Lyophyllum dominicum
Lyophyllum enudatum
Lyophyllum eucalypticum
Lyophyllum eustygium
Lyophyllum fibrosipes
Lyophyllum fistulosum
Lyophyllum fragile
Lyophyllum fuligineum
Lyophyllum fumescens
Lyophyllum furfurellum
Lyophyllum fuscobrunneum
Lyophyllum geminum
Lyophyllum gracile
Lyophyllum graminicola
Lyophyllum helvella
Lyophyllum ignobile
Lyophyllum immundum
Lyophyllum immutabile
Lyophyllum impudicum
Lyophyllum infidum
Lyophyllum infumatum
Lyophyllum inodorum
Lyophyllum interfurcatum
Lyophyllum investitum
Lyophyllum konradianum
Lyophyllum lanzonii
Lyophyllum laticeps
Lyophyllum leptosarx
Lyophyllum longisporum
Lyophyllum loricatum
Lyophyllum lubricum
Lyophyllum lugubre
Lyophyllum luteogriseascens
Lyophyllum lutescens
Lyophyllum maas-geesterani
Lyophyllum maleolens
Lyophyllum mariae
Lyophyllum microsporum
Lyophyllum minimisporum
Lyophyllum moncalvoanum
Lyophyllum mugonis
Lyophyllum multiforme
Lyophyllum mycenoides
Lyophyllum naphtalinum
Lyophyllum nigrescens
Lyophyllum ochrocinerascens
Lyophyllum odoratum
Lyophyllum oldae
Lyophyllum oligosterigmaticum
Lyophyllum paelochroum
Lyophyllum pallidofumosum
Lyophyllum pallidum
Lyophyllum phaeophyllum
Lyophyllum piceum
Lyophyllum praslinense
Lyophyllum pseudoloricatum
Lyophyllum pseudosinuatum
Lyophyllum pulvis-horrei
Lyophyllum pusillum
Lyophyllum rhombisporum
Lyophyllum rhopalopodium
Lyophyllum roberti-salvatoris
Lyophyllum rosae-mariae
Lyophyllum rugulosum
Lyophyllum sabinum
Lyophyllum scabrisporum
Lyophyllum schulmannii
Lyophyllum semitale
Lyophyllum serius
Lyophyllum shimeji
Lyophyllum silanum
Lyophyllum solidipes
Lyophyllum soniae
Lyophyllum stenosporum
Lyophyllum subeustygium
Lyophyllum subglobisporum
Lyophyllum subnigricans
Lyophyllum subnitens
Lyophyllum subsimulans
Lyophyllum sykosporum
Lyophyllum tenebrosum
Lyophyllum tomentellum
Lyophyllum transforme
Lyophyllum trigonosporum
Lyophyllum tucumanense
Lyophyllum turcicum
Lyophyllum umbriniceps
Lyophyllum urbanense
Lyophyllum violaceifolium
Maccagnia carnica
Mackintoshia persica
Macowanites lilacinus
Macrocybe crassa
Macrocybe gigantea
Macrocybe lobayensis
Macrocybe pachymeres
Macrocybe praegrandis
Macrocybe spectabilis
Macrocybe titans
Macrocystidia cucumis
Macrolepiota procera
Malajczukia amicorum
Malajczukia fusispora
Malajczukia ingratissima
Malajczukia karrialis
Malajczukia novae-zelandiae
Malajczukia spumoidea
Malajczukia tropica
Malajczukia viridigleba
Mallocybe abruptibulbosa
Mallocybe acystidiata
Mallocybe africana
Mallocybe agardhii
Mallocybe althoffiae
Mallocybe arenaria
Mallocybe arthrocystis
Mallocybe attenuatipes
Mallocybe coloradoensis
Mallocybe cotoneovelata
Mallocybe crassivelata
Mallocybe delecta
Mallocybe depressa
Mallocybe errata
Mallocybe fibrillosa
Mallocybe fulviceps
Mallocybe fulvipes
Mallocybe fulvoumbonata
Mallocybe fuscomarginata
Mallocybe granulosa
Mallocybe gymnocarpa
Mallocybe hebelomoides
Mallocybe heimii
Mallocybe homomorpha
Mallocybe isabellina
Mallocybe lagenicystidiata
Mallocybe latifolia
Mallocybe latispora
Mallocybe leucoblema
Mallocybe leucoloma
Mallocybe malenconii
Mallocybe megalospora
Mallocybe multispora
Mallocybe myriadophylla
Mallocybe nuptialis
Mallocybe pallidotomentosa
Mallocybe paludosa
Mallocybe pelargoniodora
Mallocybe perbrevis
Mallocybe peronata
Mallocybe piceae
Mallocybe plebeia
Mallocybe pseudodulcamara
Mallocybe pygmaea
Mallocybe pyrrhopoda
Mallocybe sabulosa
Mallocybe siciliana
Mallocybe solidipes
Mallocybe squamosoannulata
Mallocybe squarrosoannulata
Mallocybe subannulata
Mallocybe subdecurrens
Mallocybe subflavospora
Mallocybe substraminipes
Mallocybe subtilior
Mallocybe terrigena
Mallocybe tomentosula
Mallocybe umbrinofusca
Mallocybe unicolor
Mallocybe velicoronata
Mallocybe velutina
Malvipezia emileia
Malvipezia howsei
Malvipezia lividula
Marasmiellus alliiodorus
Marasmiellus pulchellus
Marasmius rubricatus
Marcelleina atroviolacea
Marcelleina benkertii
Marcelleina chopraiana
Marcelleina donadinii
Marcelleina georgii
Marcelleina mediterranea
Marcelleina persoonii
Marcelleina rickii
Marcelleina tuberculispora
Marthanella nidulosa
Mattirolomyces austroafricanus
Mattirolomyces spinosus
Mattirolomyces terfezioides
Maublancomyces inflatus
Megacollybia platyphylla
Meiorganum curtisii
Meiorganum olivaceoflavidum
Melachroia aurantionigra
Melachroia melanodon
Melanogaster ambiguus
Melanogaster broomeanus
Melanogaster coccolobae
Melanogaster fusisporus
Melanogaster intermedius
Melanogaster macrocarpus
Melanogaster macrosporus
Melanogaster minisporus
Melanogaster minobovatus
Melanogaster natsii
Melanogaster obovatisporus
Melanogaster obovatus
Melanogaster ovoidisporus
Melanogaster panzhihuaensis
Melanogaster parksii
Melanogaster rivularis
Melanogaster shanxiensis
Melanogaster spinisporus
Melanogaster subglobisporus
Melanogaster tomentellus
Melanogaster trappei
Melanogaster tuberiformis
Melanogaster umbriniglebus
Melanogaster utriculatus
Melanogaster variegatus
Melanogaster wilsonii
Melanoleuca acris
Melanoleuca adusta
Melanoleuca alabamensis
Melanoleuca alutaceopallens
Melanoleuca amica
Melanoleuca angustifolia
Melanoleuca anomala
Melanoleuca arcuata
Melanoleuca australis
Melanoleuca avellaneifolia
Melanoleuca bicolor
Melanoleuca brevipes
Melanoleuca calceifolia
Melanoleuca californica
Melanoleuca candida
Melanoleuca chrysenteroides
Melanoleuca citrinifolia
Melanoleuca cognata
Melanoleuca compressipes
Melanoleuca davisiae
Melanoleuca dichropus
Melanoleuca dryophila
Melanoleuca earleae
Melanoleuca edura
Melanoleuca eduriformis
Melanoleuca exscissa
Melanoleuca farinacea
Melanoleuca ferruginescens
Melanoleuca floridana
Melanoleuca fulvidisca
Melanoleuca fumosella
Melanoleuca fumosolutea
Melanoleuca furva
Melanoleuca graminicola
Melanoleuca grammopodia
Melanoleuca gravis
Melanoleuca humilis
Melanoleuca hygrophorus
Melanoleuca infantilis
Melanoleuca kauffmanii
Melanoleuca kavinae
Melanoleuca lasciviformis
Melanoleuca longipes
Melanoleuca luteolosperma
Melanoleuca luteomaculans
Melanoleuca maculatescens
Melanoleuca magna
Melanoleuca malodora
Melanoleuca media
Melanoleuca melaleuca
Melanoleuca melaleuciformis
Melanoleuca memmingeri
Melanoleuca microcephala
Melanoleuca microsperma
Melanoleuca montana
Melanoleuca odorifera
Melanoleuca olesonii
Melanoleuca oreades
Melanoleuca oreina
Melanoleuca paedida
Melanoleuca pallida
Melanoleuca peralba
Melanoleuca phaeopodia
Melanoleuca piperata
Melanoleuca piperatiformis
Melanoleuca planiceps
Melanoleuca platyphylla
Melanoleuca platyphylloides
Melanoleuca polioleuca
Melanoleuca portolensis
Melanoleuca praebulbosa
Melanoleuca praecox
Melanoleuca rasilis
Melanoleuca resplendens
Melanoleuca rhinaria
Melanoleuca rimosa
Melanoleuca roseobrunnea
Melanoleuca rudericola
Melanoleuca russuloides
Melanoleuca schumacheri
Melanoleuca serratifolia
Melanoleuca silvatica
Melanoleuca silvaticoides
Melanoleuca spegazzinii
Melanoleuca striatella
Melanoleuca strictipes
Melanoleuca stridula
Melanoleuca subacida
Melanoleuca subacris
Melanoleuca subalpina
Melanoleuca subcinerea
Melanoleuca subcylindrispora
Melanoleuca subdura
Melanoleuca subfuliginea
Melanoleuca subfulvidisca
Melanoleuca sublurida
Melanoleuca submaculata
Melanoleuca submulticeps
Melanoleuca subpulverulenta
Melanoleuca subrimosa
Melanoleuca subsaponacea
Melanoleuca subsilvatica
Melanoleuca subterrea
Melanoleuca subterreiformis
Melanoleuca subtransmutans
Melanoleuca subvelata
Melanoleuca subvolkertii
Melanoleuca tenuipes
Melanoleuca terraeolens
Melanoleuca testata
Melanoleuca thujina
Melanoleuca tottenii
Melanoleuca trentonensis
Melanoleuca turrita
Melanoleuca umbrinella
Melanoleuca unakensis
Melanoleuca verrucipes
Melanoleuca virginea
Melanoleuca viscosa
Melanoleuca volkertii
Melanoleuca watsonii
Melanoleuca yatesii
Melanomphalia crocea
Melanomphalia pellucida
Melanomphalia platensis
Melanophyllum haematospermum
Melastiza chateri
Melastiza cornubiensis
Melastiza flavorubens
Melastiza phaeoloma
Membranomyces spurius
Meripilus giganteus
Merismodes fasciculata
Meruliopsis taxicola
Mesophellia angustispora
Mesophellia arenaria
Mesophellia asperula
Mesophellia brevispora
Mesophellia castanea
Mesophellia clelandii
Mesophellia glauca
Mesophellia labyrinthina
Mesophellia leptoderma
Mesophellia oleifera
Mesophellia pallidospora
Mesophellia parva
Mesophellia parvispora
Mesophellia rava
Mesophellia sabulosa
Mesophellia trabalis
Mesophellia tropica
Mesophellia westresii
Metuloidea murashkinskyi
Metuloidea reniformis
Microglossum viride
Micromphale rugosum
Microsebacina microbasidia
Miladina lecithina
Mniaecia jungermanniae
Moellerodiscus pinetorum
Moravecia calospora
Morchella esculenta
Morchella semilibera
Mucilopilus castaneiceps
Mucilopilus cinnamomeus
Mucilopilus mexicanus
Mucilopilus paracastaneiceps
Mucilopilus ruber
Mucronella calva
Multifurca albovelutina
Multifurca aurantiophylla
Multifurca australis
Multifurca furcata
Multifurca mellea
Multifurca mesoamericana
Multifurca ochricompacta
Multifurca orientalis
Multifurca pseudofurcata
Multifurca roxburghii
Multifurca stenophylla
Multifurca zonaria
Muscinupta laevis
Mycena bambusae
Mycena corrugata
Mycenastrum corium
Mycenastrum spinulosum
Mycoacia aurea
Mycoacia chrysella
Mycoacia fuscoatra
Mycoacia livida
Mycoacia squalina
Mycoacia uda
Mycoaciella dusenii
Mycoamaranthus auriorbis
Mycoamaranthus cambodgensis
Mycoamaranthus congolensis
Mycoclelandia arenacea
Mycoclelandia bulundari
Mycoleptodonoides aitchisonii
Mycoleptodonoides pergamenea
Mycoleptodonoides pusilla
Mycolevis sicciglebus
Mycorrhaphium adustulum
Mycorrhaphium adustum
Mycorrhaphium stereoides
